"season","date","visitor","visitor.score","loc","host","host.score","ot","tournament","conference"
2005,"2004-10-30","Army",3,"@","Colgate",2,"","","NC"
2005,"2004-10-30","Sacred Heart",1,"@","Cornell",7,"","","NC"
2005,"2004-10-30","Quinnipiac",2,"@","Dartmouth",1,"","","NC"
2005,"2004-10-30","Air Force",2,"@","Holy Cross",5,"","","NC"
2005,"2004-10-30","North Dakota",3,"@","Northeastern",3,"OT","","NC"
2005,"2004-10-30","Alabama-Huntsville",5,"@","Princeton",5,"OT","","NC"
2005,"2004-10-30","Bentley",1,"@","Robert Morris",3,"","","NC"
2005,"2004-10-30","Mercyhurst",0,"@","Rensselaer",5,"","","NC"
2005,"2004-10-30","Miami",3,"@","St. Lawrence",4,"","","NC"
2005,"2004-10-30","Massachusetts-Lowell",3,"@","Union",2,"","","NC"
2005,"2004-10-30","Vermont",2,"@","Minnesota-Duluth",2,"OT","","NC"
2005,"2004-10-30","Canisius",2,"@","Wayne State",3,"","","NC"
2005,"2004-10-30","St. Cloud State",10,"@","Yale",0,"","","NC"
2005,"2004-10-31","Maine",1,"@","Boston University",2,"","","HE"
2005,"2004-10-31","Connecticut",1,"@","Dartmouth",4,"","","NC"
2005,"2004-10-31","Canisius",1,"@","Wayne State",3,"","","NC"
2005,"2004-11-04","Notre Dame",1,"@","Bowling Green",3,"","","CC"
2005,"2004-11-04","Northern Michigan",6,"@","Michigan Tech",6,"OT","","NC"
2005,"2004-11-05","Holy Cross",3,"@","American International",1,"","","AH"
2005,"2004-11-05","Mercyhurst",2,"@","Army",0,"","","AH"
2005,"2004-11-05","Canisius",5,"@","Bentley",3,"","","AH"
2005,"2004-11-05","Ferris State",2,"@","Michigan State",4,"","","CC"
2005,"2004-11-05","Bowling Green",4,"@","Notre Dame",4,"OT","","CC"
2005,"2004-11-05","Nebraska-Omaha",1,"@","Alaska",3,"","","CC"
2005,"2004-11-05","Miami",2,"@","Michigan",5,"","","CC"
2005,"2004-11-05","Robert Morris",1,"@","Alabama-Huntsville",4,"","","CH"
2005,"2004-11-05","Brown",2,"@","Colgate",3,"OT","","EC"
2005,"2004-11-05","Harvard",0,"@","Cornell",2,"","","EC"
2005,"2004-11-05","Yale",2,"@","Dartmouth",5,"","","EC"
2005,"2004-11-05","Clarkson",3,"@","Rensselaer",5,"","","EC"
2005,"2004-11-05","St. Lawrence",5,"@","Union",6,"","","EC"
2005,"2004-11-05","Princeton",0,"@","Vermont",2,"","","EC"
2005,"2004-11-05","Boston College",3,"@","Maine",1,"","","HE"
2005,"2004-11-05","Merrimack",2,"@","Massachusetts",8,"","","HE"
2005,"2004-11-05","Minnesota-Duluth",2,"@","Alaska-Anchorage",5,"","","WC"
2005,"2004-11-05","Wisconsin",2,"@","Minnesota",3,"","","WC"
2005,"2004-11-05","Colorado College",3,"@","North Dakota",2,"OT","","WC"
2005,"2004-11-05","Bemidji State",0,"@","Minnesota State",4,"","","NC"
2005,"2004-11-05","Connecticut",2,"@","Northeastern",5,"","","NC"
2005,"2004-11-05","Sacred Heart",1,"@","Ohio State",5,"","","NC"
2005,"2004-11-05","Wayne State",4,"@","Providence",2,"","","NC"
2005,"2004-11-05","Niagara",3,"@","Western Michigan",4,"","","NC"
2005,"2004-11-06","Canisius",3,"@","Army",2,"","","AH"
2005,"2004-11-06","Bentley",5,"@","Holy Cross",3,"","","AH"
2005,"2004-11-06","Mercyhurst",6,"@","Connecticut",3,"","","AH"
2005,"2004-11-06","Michigan State",5,"@","Ferris State",1,"","","CC"
2005,"2004-11-06","Nebraska-Omaha",2,"@","Alaska",3,"","","CC"
2005,"2004-11-06","Miami",3,"@","Michigan",5,"","","CC"
2005,"2004-11-06","Robert Morris",2,"@","Alabama-Huntsville",7,"","","CH"
2005,"2004-11-06","Harvard",1,"@","Colgate",4,"","","EC"
2005,"2004-11-06","Brown",2,"@","Cornell",7,"","","EC"
2005,"2004-11-06","Princeton",3,"@","Dartmouth",0,"","","EC"
2005,"2004-11-06","St. Lawrence",3,"@","Rensselaer",2,"","","EC"
2005,"2004-11-06","Clarkson",1,"@","Union",4,"","","EC"
2005,"2004-11-06","Yale",1,"@","Vermont",7,"","","EC"
2005,"2004-11-06","Massachusetts",2,"@","Merrimack",5,"","","HE"
2005,"2004-11-06","Minnesota-Duluth",0,"@","Alaska-Anchorage",3,"","","WC"
2005,"2004-11-06","Wisconsin",2,"@","Minnesota",4,"","","WC"
2005,"2004-11-06","Colorado College",1,"@","North Dakota",2,"","","WC"
2005,"2004-11-06","Bemidji State",0,"@","Minnesota State",4,"","","NC"
2005,"2004-11-06","Michigan Tech",3,"@","Northern Michigan",6,"","","NC"
2005,"2004-11-06","Sacred Heart",1,"@","Ohio State",7,"","","NC"
2005,"2004-11-06","Wayne State",1,"@","Providence",4,"","","NC"
2005,"2004-11-06","Niagara",1,"@","Western Michigan",4,"","","NC"
2005,"2004-11-07","New Hampshire",0,"@","Maine",3,"","","HE"
2005,"2004-11-12","Army",0,"@","American International",2,"","","AH"
2005,"2004-11-12","Sacred Heart",3,"@","Canisius",2,"OT","","AH"
2005,"2004-11-12","Alaska",2,"@","Lake Superior",6,"","","CC"
2005,"2004-11-12","Bowling Green",2,"@","Nebraska-Omaha",4,"","","CC"
2005,"2004-11-12","Notre Dame",2,"@","Western Michigan",2,"OT","","CC"
2005,"2004-11-12","Alabama-Huntsville",6,"@","Air Force",2,"","","CH"
2005,"2004-11-12","Wayne State",3,"@","Robert Morris",2,"","","CH"
2005,"2004-11-12","Princeton",5,"@","Brown",1,"","","EC"
2005,"2004-11-12","Dartmouth",1,"@","Clarkson",4,"","","EC"
2005,"2004-11-12","Yale",1,"@","Harvard",3,"","","EC"
2005,"2004-11-12","Union",5,"@","Rensselaer",4,"","","EC"
2005,"2004-11-12","Vermont",4,"@","St. Lawrence",3,"OT","","EC"
2005,"2004-11-12","Massachusetts",3,"@","Boston College",3,"OT","","HE"
2005,"2004-11-12","Merrimack",4,"@","Boston University",6,"","","HE"
2005,"2004-11-12","Maine",2,"@","Northeastern",4,"","","HE"
2005,"2004-11-12","Providence",2,"@","New Hampshire",3,"","","HE"
2005,"2004-11-12","Denver",1,"@","Colorado College",3,"","","WC"
2005,"2004-11-12","Alaska-Anchorage",3,"@","Minnesota State",6,"","","WC"
2005,"2004-11-12","Michigan Tech",1,"@","St. Cloud State",3,"","","WC"
2005,"2004-11-12","North Dakota",0,"@","Wisconsin",1,"","","WC"
2005,"2004-11-12","Bentley",2,"@","Bemidji State",9,"","","NC"
2005,"2004-11-12","Connecticut",3,"@","Ferris State",5,"","","NC"
2005,"2004-11-12","Cornell",1,"@","Michigan State",1,"OT","","NC"
2005,"2004-11-12","Quinnipiac",1,"@","Niagara",3,"","","NC"
2005,"2004-11-12","Colgate",2,"@","Massachusetts-Lowell",3,"","","NC"
2005,"2004-11-13","Mercyhurst",3,"@","American International",0,"","","AH"
2005,"2004-11-13","Sacred Heart",1,"@","Canisius",4,"","","AH"
2005,"2004-11-13","Alaska",2,"@","Lake Superior",0,"","","CC"
2005,"2004-11-13","Northern Michigan",0,"@","Ohio State",2,"","","CC"
2005,"2004-11-13","Bowling Green",6,"@","Nebraska-Omaha",4,"","","CC"
2005,"2004-11-13","Notre Dame",3,"@","Western Michigan",2,"","","CC"
2005,"2004-11-13","Wayne State",1,"@","Robert Morris",1,"OT","","CH"
2005,"2004-11-13","Yale",2,"@","Brown",5,"","","EC"
2005,"2004-11-13","Vermont",1,"@","Clarkson",1,"OT","","EC"
2005,"2004-11-13","Princeton",6,"@","Harvard",8,"","","EC"
2005,"2004-11-13","Dartmouth",4,"@","St. Lawrence",1,"","","EC"
2005,"2004-11-13","Rensselaer",2,"@","Union",3,"","","EC"
2005,"2004-11-13","Boston University",3,"@","Merrimack",1,"","","HE"
2005,"2004-11-13","Maine",5,"@","Massachusetts-Lowell",4,"","","HE"
2005,"2004-11-13","Colorado College",3,"@","Denver",6,"","","WC"
2005,"2004-11-13","Alaska-Anchorage",2,"@","Minnesota State",5,"","","WC"
2005,"2004-11-13","Michigan Tech",4,"@","St. Cloud State",6,"","","WC"
2005,"2004-11-13","North Dakota",2,"@","Wisconsin",5,"","","WC"
2005,"2004-11-13","Bentley",0,"@","Bemidji State",5,"","","NC"
2005,"2004-11-13","Connecticut",2,"@","Ferris State",5,"","","NC"
2005,"2004-11-13","Quinnipiac",1,"@","Niagara",4,"","","NC"
2005,"2004-11-14","Northern Michigan",1,"@","Ohio State",5,"","","CC"
2005,"2004-11-14","Alabama-Huntsville",4,"@","Air Force",1,"","","CH"
2005,"2004-11-14","Northeastern",3,"@","Providence",1,"","","HE"
2005,"2004-11-14","Cornell",0,"@","Michigan State",2,"","","NC"
2005,"2004-11-14","Mercyhurst",1,"@","Massachusetts",6,"","","NC"
2005,"2004-11-16","American International",1,"@","Holy Cross",1,"OT","","AH"
2005,"2004-11-16","New Hampshire",4,"@","Merrimack",1,"","","HE"
2005,"2004-11-16","Boston College",1,"@","Harvard",3,"","","NC"
2005,"2004-11-17","Clarkson",1,"@","St. Lawrence",3,"","","EC"
2005,"2004-11-18","Michigan",4,"@","Michigan State",2,"","","CC"
2005,"2004-11-18","Bowling Green",7,"@","Wayne State",3,"","","NC"
2005,"2004-11-19","Holy Cross",0,"@","Army",2,"","","AH"
2005,"2004-11-19","Quinnipiac",4,"@","Bentley",4,"OT","","AH"
2005,"2004-11-19","Connecticut",0,"@","Canisius",4,"","","AH"
2005,"2004-11-19","Ferris State",2,"@","Lake Superior",2,"OT","","CC"
2005,"2004-11-19","Western Michigan",2,"@","Miami",1,"OT","","CC"
2005,"2004-11-19","Ohio State",0,"@","Nebraska-Omaha",4,"","","CC"
2005,"2004-11-19","Bemidji State",5,"@","Niagara",3,"","","CH"
2005,"2004-11-19","Air Force",5,"@","Robert Morris",0,"","","CH"
2005,"2004-11-19","Colgate",2,"@","Dartmouth",1,"","","EC"
2005,"2004-11-19","Union",6,"@","Princeton",4,"","","EC"
2005,"2004-11-19","Cornell",2,"@","Vermont",2,"OT","","EC"
2005,"2004-11-19","Rensselaer",5,"@","Yale",2,"","","EC"
2005,"2004-11-19","Massachusetts",2,"@","Maine",6,"","","HE"
2005,"2004-11-19","Boston College",2,"@","Providence",2,"OT","","HE"
2005,"2004-11-19","Boston University",7,"@","Massachusetts-Lowell",2,"","","HE"
2005,"2004-11-19","Northeastern",3,"@","New Hampshire",4,"","","HE"
2005,"2004-11-19","Michigan Tech",1,"@","Colorado College",6,"","","WC"
2005,"2004-11-19","Minnesota",5,"@","Denver",4,"","","WC"
2005,"2004-11-19","Wisconsin",4,"@","Alaska-Anchorage",1,"","","WC"
2005,"2004-11-19","St. Cloud State",1,"@","North Dakota",4,"","","WC"
2005,"2004-11-19","Alabama-Huntsville",2,"@","Minnesota State",4,"","","NC"
2005,"2004-11-19","Brown",2,"@","Minnesota-Duluth",6,"","","NC"
2005,"2004-11-20","Holy Cross",3,"@","Army",3,"OT","","AH"
2005,"2004-11-20","Connecticut",1,"@","Canisius",5,"","","AH"
2005,"2004-11-20","Bentley",0,"@","Quinnipiac",5,"","","AH"
2005,"2004-11-20","Ferris State",4,"@","Lake Superior",5,"","","CC"
2005,"2004-11-20","Western Michigan",1,"@","Miami",4,"","","CC"
2005,"2004-11-20","Michigan State",4,"@","Michigan",5,"","","CC"
2005,"2004-11-20","Ohio State",4,"@","Nebraska-Omaha",4,"OT","","CC"
2005,"2004-11-20","Bemidji State",2,"@","Niagara",1,"OT","","CH"
2005,"2004-11-20","Air Force",2,"@","Robert Morris",1,"OT","","CH"
2005,"2004-11-20","Cornell",1,"@","Dartmouth",2,"OT","","EC"
2005,"2004-11-20","Rensselaer",2,"@","Princeton",3,"","","EC"
2005,"2004-11-20","Colgate",1,"@","Vermont",3,"","","EC"
2005,"2004-11-20","Union",5,"@","Yale",2,"","","EC"
2005,"2004-11-20","Massachusetts-Lowell",3,"@","Boston University",5,"","","HE"
2005,"2004-11-20","New Hampshire",7,"@","Northeastern",4,"","","HE"
2005,"2004-11-20","Michigan Tech",1,"@","Colorado College",5,"","","WC"
2005,"2004-11-20","Minnesota",2,"@","Denver",5,"","","WC"
2005,"2004-11-20","Wisconsin",4,"@","Alaska-Anchorage",1,"","","WC"
2005,"2004-11-20","St. Cloud State",1,"@","North Dakota",3,"","","WC"
2005,"2004-11-20","Wayne State",9,"@","Bowling Green",3,"","","NC"
2005,"2004-11-20","Alabama-Huntsville",3,"@","Minnesota State",3,"OT","","NC"
2005,"2004-11-20","Brown",2,"@","Minnesota-Duluth",1,"","","NC"
2005,"2004-11-21","Providence",4,"@","Maine",8,"","","HE"
2005,"2004-11-22","Bemidji State",3,"@","Wayne State",1,"","","CH"
2005,"2004-11-22","Holy Cross",0,"@","Boston College",5,"","","NC"
2005,"2004-11-23","Quinnipiac",2,"@","Sacred Heart",5,"","","AH"
2005,"2004-11-23","Bentley",3,"@","Connecticut",5,"","","AH"
2005,"2004-11-23","Bemidji State",4,"@","Wayne State",6,"","","CH"
2005,"2004-11-23","Yale",3,"@","Princeton",6,"","","EC"
2005,"2004-11-23","Northeastern",5,"@","Merrimack",1,"","","HE"
2005,"2004-11-23","New Hampshire",3,"@","Massachusetts-Lowell",3,"OT","","HE"
2005,"2004-11-23","Harvard",2,"@","Boston University",1,"","","NC"
2005,"2004-11-23","Massachusetts",2,"@","Vermont",5,"","","NC"
2005,"2004-11-26","Miami",2,"@","Bowling Green",2,"OT","","CC"
2005,"2004-11-26","Northern Michigan",1,"@","Lake Superior",3,"","","CC"
2005,"2004-11-26","Notre Dame",3,"@","Alaska",2,"","","CC"
2005,"2004-11-26","Brown",4,"@","Clarkson",2,"","","EC"
2005,"2004-11-26","Harvard",2,"@","St. Lawrence",4,"","","EC"
2005,"2004-11-26","North Dakota",6,"@","Michigan Tech",3,"","","WC"
2005,"2004-11-26","Minnesota-Duluth",2,"@","St. Cloud State",4,"","","WC"
2005,"2004-11-26","Massachusetts",1,"@","Colorado College",3,"","","NC"
2005,"2004-11-26","Mercyhurst",1,"@","Colgate",3,"","","NC"
2005,"2004-11-26","Boston University",1,"@","Denver",4,"","","NC"
2005,"2004-11-26","Robert Morris",0,"@","Rensselaer",2,"","RPI Holiday Tournament","NC"
2005,"2004-11-26","Michigan",1,"@","Minnesota",5,"","College Hockey Showcase","NC"
2005,"2004-11-26","Michigan State",4,"@","Wisconsin",0,"","College Hockey Showcase","NC"
2005,"2004-11-27","Army",1,"@","Quinnipiac",5,"","","AH"
2005,"2004-11-27","Miami",1,"@","Bowling Green",2,"","","CC"
2005,"2004-11-27","Lake Superior",0,"@","Northern Michigan",3,"","","CC"
2005,"2004-11-27","Notre Dame",2,"@","Alaska",3,"","","CC"
2005,"2004-11-27","Harvard",3,"@","Clarkson",2,"","","EC"
2005,"2004-11-27","Brown",4,"@","St. Lawrence",1,"","","EC"
2005,"2004-11-27","Princeton",1,"@","Yale",7,"","","EC"
2005,"2004-11-27","Boston College",4,"@","Northeastern",1,"","","HE"
2005,"2004-11-27","North Dakota",3,"@","Michigan Tech",2,"","","WC"
2005,"2004-11-27","Minnesota-Duluth",3,"@","St. Cloud State",1,"","","WC"
2005,"2004-11-27","Boston University",3,"@","Colorado College",7,"","","NC"
2005,"2004-11-27","Mercyhurst",2,"@","Colgate",3,"","","NC"
2005,"2004-11-27","Canisius",0,"@","Cornell",3,"","","NC"
2005,"2004-11-27","Maine",0,"@","Dartmouth",0,"OT","","NC"
2005,"2004-11-27","Massachusetts",1,"@","Denver",6,"","","NC"
2005,"2004-11-27","Bentley",0,"@","Massachusetts-Lowell",8,"","","NC"
2005,"2004-11-27","New Hampshire",4,"@","Vermont",5,"","","NC"
2005,"2004-11-27","Alabama-Huntsville",1,"@","Western Michigan",5,"","","NC"
2005,"2004-11-27","Air Force",1,"@","Rensselaer",0,"","RPI Holiday Tournament","NC"
2005,"2004-11-27","Michigan State",0,"@","Minnesota",5,"","College Hockey Showcase","NC"
2005,"2004-11-27","Michigan",1,"@","Wisconsin",3,"","College Hockey Showcase","NC"
2005,"2004-11-28","Alabama-Huntsville",1,"@","Western Michigan",3,"","","NC"
2005,"2004-12-03","American International",2,"@","Bentley",5,"","","AH"
2005,"2004-12-03","Army",2,"@","Holy Cross",3,"","","AH"
2005,"2004-12-03","Mercyhurst",3,"@","Sacred Heart",3,"OT","","AH"
2005,"2004-12-03","Canisius",3,"@","Connecticut",2,"","","AH"
2005,"2004-12-03","Bowling Green",2,"@","Michigan State",1,"","","CC"
2005,"2004-12-03","Nebraska-Omaha",2,"@","Northern Michigan",3,"","","CC"
2005,"2004-12-03","Alaska",1,"@","Ohio State",2,"","","CC"
2005,"2004-12-03","Notre Dame",1,"@","Michigan",6,"","","CC"
2005,"2004-12-03","Ferris State",3,"@","Western Michigan",5,"","","CC"
2005,"2004-12-03","Wayne State",1,"@","Air Force",2,"","","CH"
2005,"2004-12-03","Niagara",4,"@","Alabama-Huntsville",5,"","","CH"
2005,"2004-12-03","Rensselaer",3,"@","Brown",3,"OT","","EC"
2005,"2004-12-03","Princeton",2,"@","Colgate",4,"","","EC"
2005,"2004-12-03","Yale",2,"@","Cornell",6,"","","EC"
2005,"2004-12-03","Union",1,"@","Harvard",4,"","","EC"
2005,"2004-12-03","Boston College",2,"@","Boston University",3,"","","HE"
2005,"2004-12-03","Merrimack",2,"@","Maine",2,"OT","","HE"
2005,"2004-12-03","Providence",2,"@","Massachusetts",3,"","","HE"
2005,"2004-12-03","Minnesota",1,"@","Colorado College",3,"","","WC"
2005,"2004-12-03","St. Cloud State",4,"@","Minnesota State",2,"","","WC"
2005,"2004-12-03","Denver",5,"@","Michigan Tech",1,"","","WC"
2005,"2004-12-03","Alaska-Anchorage",2,"@","North Dakota",4,"","","WC"
2005,"2004-12-03","Minnesota-Duluth",2,"@","Wisconsin",3,"","","WC"
2005,"2004-12-03","Bemidji State",4,"@","Lake Superior",5,"OT","","NC"
2005,"2004-12-03","Robert Morris",1,"@","Miami",8,"","","NC"
2005,"2004-12-03","St. Lawrence",2,"@","Massachusetts-Lowell",7,"","","NC"
2005,"2004-12-03","Clarkson",1,"@","New Hampshire",3,"","","NC"
2005,"2004-12-04","Mercyhurst",3,"@","American International",2,"OT","","AH"
2005,"2004-12-04","Canisius",2,"@","Sacred Heart",5,"","","AH"
2005,"2004-12-04","Army",1,"@","Connecticut",2,"","","AH"
2005,"2004-12-04","Michigan State",6,"@","Bowling Green",4,"","","CC"
2005,"2004-12-04","Western Michigan",2,"@","Ferris State",6,"","","CC"
2005,"2004-12-04","Michigan",8,"@","Notre Dame",0,"","","CC"
2005,"2004-12-04","Nebraska-Omaha",3,"@","Northern Michigan",6,"","","CC"
2005,"2004-12-04","Alaska",2,"@","Ohio State",5,"","","CC"
2005,"2004-12-04","Wayne State",3,"@","Air Force",2,"","","CH"
2005,"2004-12-04","Niagara",3,"@","Alabama-Huntsville",2,"","","CH"
2005,"2004-12-04","Union",0,"@","Brown",2,"","","EC"
2005,"2004-12-04","Yale",1,"@","Colgate",4,"","","EC"
2005,"2004-12-04","Princeton",3,"@","Cornell",5,"","","EC"
2005,"2004-12-04","Rensselaer",1,"@","Harvard",2,"","","EC"
2005,"2004-12-04","Providence",1,"@","Boston College",1,"OT","","HE"
2005,"2004-12-04","Merrimack",0,"@","Maine",5,"","","HE"
2005,"2004-12-04","Boston University",7,"@","Massachusetts",1,"","","HE"
2005,"2004-12-04","Minnesota",7,"@","Colorado College",2,"","","WC"
2005,"2004-12-04","Denver",4,"@","Michigan Tech",2,"","","WC"
2005,"2004-12-04","Minnesota State",4,"@","St. Cloud State",3,"","","WC"
2005,"2004-12-04","Alaska-Anchorage",2,"@","North Dakota",1,"","","WC"
2005,"2004-12-04","Minnesota-Duluth",2,"@","Wisconsin",3,"","","WC"
2005,"2004-12-04","Bemidji State",3,"@","Lake Superior",1,"","","NC"
2005,"2004-12-04","Robert Morris",0,"@","Miami",3,"","","NC"
2005,"2004-12-04","Clarkson",2,"@","Massachusetts-Lowell",3,"","","NC"
2005,"2004-12-04","St. Lawrence",3,"@","New Hampshire",6,"","","NC"
2005,"2004-12-04","Northeastern",0,"@","Vermont",2,"","","NC"
2005,"2004-12-05","Quinnipiac",3,"@","Holy Cross",4,"OT","","AH"
2005,"2004-12-07","Vermont",1,"@","Harvard",3,"","","EC"
2005,"2004-12-08","Connecticut",2,"@","Holy Cross",2,"OT","","AH"
2005,"2004-12-08","Providence",3,"@","Rensselaer",4,"","","NC"
2005,"2004-12-09","Lake Superior",5,"@","Nebraska-Omaha",2,"","","CC"
2005,"2004-12-09","Massachusetts",0,"@","New Hampshire",4,"","","HE"
2005,"2004-12-10","Canisius",4,"@","Mercyhurst",3,"","","AH"
2005,"2004-12-10","Ferris State",3,"@","Miami",3,"OT","","CC"
2005,"2004-12-10","Michigan State",2,"@","Notre Dame",3,"OT","","CC"
2005,"2004-12-10","Northern Michigan",2,"@","Alaska",2,"OT","","CC"
2005,"2004-12-10","Bowling Green",3,"@","Michigan",8,"","","CC"
2005,"2004-12-10","Niagara",3,"@","Bemidji State",8,"","","CH"
2005,"2004-12-10","Northeastern",1,"@","Boston College",2,"OT","","HE"
2005,"2004-12-10","Wisconsin",3,"@","Minnesota State",4,"OT","","WC"
2005,"2004-12-10","Minnesota",2,"@","St. Cloud State",1,"OT","","WC"
2005,"2004-12-10","Colorado College",6,"@","Alaska-Anchorage",1,"","","WC"
2005,"2004-12-10","North Dakota",5,"@","Minnesota-Duluth",1,"","","WC"
2005,"2004-12-10","Air Force",5,"@","American International",4,"","","NC"
2005,"2004-12-10","Ohio State",3,"@","Clarkson",3,"OT","","NC"
2005,"2004-12-10","Massachusetts-Lowell",4,"@","Dartmouth",3,"","","NC"
2005,"2004-12-10","Princeton",3,"@","Merrimack",4,"","","NC"
2005,"2004-12-10","Robert Morris",2,"@","Quinnipiac",2,"OT","","NC"
2005,"2004-12-10","Union",5,"@","Wayne State",1,"","","NC"
2005,"2004-12-11","Mercyhurst",2,"@","Canisius",2,"OT","","AH"
2005,"2004-12-11","Michigan",5,"@","Bowling Green",4,"","","CC"
2005,"2004-12-11","Notre Dame",1,"@","Michigan State",4,"","","CC"
2005,"2004-12-11","Ferris State",2,"@","Miami",1,"","","CC"
2005,"2004-12-11","Northern Michigan",5,"@","Alaska",3,"","","CC"
2005,"2004-12-11","Lake Superior",1,"@","Nebraska-Omaha",5,"","","CC"
2005,"2004-12-11","Niagara",6,"@","Bemidji State",2,"","","CH"
2005,"2004-12-11","Massachusetts-Lowell",2,"@","Northeastern",2,"OT","","HE"
2005,"2004-12-11","Wisconsin",3,"@","Minnesota State",2,"","","WC"
2005,"2004-12-11","Colorado College",7,"@","Alaska-Anchorage",2,"","","WC"
2005,"2004-12-11","North Dakota",3,"@","Minnesota-Duluth",4,"","","WC"
2005,"2004-12-11","St. Cloud State",2,"@","Minnesota",4,"","","WC"
2005,"2004-12-11","Air Force",2,"@","American International",0,"","","NC"
2005,"2004-12-11","Ohio State",1,"@","Clarkson",3,"","","NC"
2005,"2004-12-11","Maine",1,"@","Harvard",4,"","","NC"
2005,"2004-12-11","Princeton",2,"@","Merrimack",4,"","","NC"
2005,"2004-12-11","Robert Morris",5,"@","Quinnipiac",2,"","","NC"
2005,"2004-12-11","Boston University",4,"@","Rensselaer",1,"","","NC"
2005,"2004-12-11","Sacred Heart",1,"@","Massachusetts",2,"","","NC"
2005,"2004-12-11","Union",3,"@","Wayne State",4,"","","NC"
2005,"2004-12-17","Minnesota State",5,"@","Colorado College",8,"","","WC"
2005,"2004-12-17","Denver",4,"@","Minnesota-Duluth",4,"OT","","WC"
2005,"2004-12-17","Western Michigan",4,"@","Bemidji State",3,"OT","","NC"
2005,"2004-12-17","Canisius",1,"@","North Dakota",5,"","","NC"
2005,"2004-12-18","Minnesota State",3,"@","Colorado College",4,"","","WC"
2005,"2004-12-18","Denver",5,"@","Minnesota-Duluth",4,"OT","","WC"
2005,"2004-12-18","Western Michigan",2,"@","Bemidji State",4,"","","NC"
2005,"2004-12-18","Lake Superior",1,"@","St. Lawrence",2,"","","NC"
2005,"2004-12-18","Canisius",1,"@","North Dakota",4,"","","NC"
2005,"2004-12-19","Vermont",5,"@","Dartmouth",1,"","","EC"
2005,"2004-12-19","Lake Superior",1,"@","St. Lawrence",4,"","","NC"
2005,"2004-12-22","Merrimack",2,"@","Minnesota",6,"","Mariucci Classic","NC"
